latitude,longitude,depth,year,month,day,hour,minute,second,mag,timeStr,event_id,fmt_time,fmt_lat,fmt_lon,fmt_depth,fmt_mag
27.01534,102.906104,3.147,2022,10,24,14,32,44.57,1.974904,2022-10-24 14:32:44.570,960,2022-10-24 14:32:44.570,27.015,102.906,3.1km,M2.0
27.019409,102.925114,3.958,2022,10,24,15,2,51.81,1.382262,2022-10-24 15:02:51.810,961,2022-10-24 15:02:51.810,27.019,102.925,4.0km,M1.4
26.994875,102.892993,4.746,2022,10,24,15,2,52.8,2.225808,2022-10-24 15:02:52.800,962,2022-10-24 15:02:52.800,26.995,102.893,4.7km,M2.2
27.065776,102.834521,18.894,2022,10,24,15,49,30.35,1.969938,2022-10-24 15:49:30.350,963,2022-10-24 15:49:30.350,27.066,102.835,18.9km,M2.0
26.97631,102.893929,12.775,2022,10,24,16,9,5.75,1.253367,2022-10-24 16:09:05.750,964,2022-10-24 16:09:05.750,26.976,102.894,12.8km,M1.3
27.057249,102.932251,3.724,2022,10,24,16,9,6.09,1.223518,2022-10-24 16:09:06.090,965,2022-10-24 16:09:06.090,27.057,102.932,3.7km,M1.2
26.37145,103.000212,12.181,2022,10,24,16,26,37.23,1.278529,2022-10-24 16:26:37.230,966,2022-10-24 16:26:37.230,26.371,103.0,12.2km,M1.3
26.403406,102.973535,7.843,2022,10,24,16,26,37.98,1.302822,2022-10-24 16:26:37.980,967,2022-10-24 16:26:37.980,26.403,102.974,7.8km,M1.3
27.020376,102.925936,4.26,2022,10,24,16,45,22.87,0.825305,2022-10-24 16:45:22.870,968,2022-10-24 16:45:22.870,27.02,102.926,4.3km,M0.8
26.969639,102.852474,18.402,2022,10,24,16,51,18.51,1.08727,2022-10-24 16:51:18.510,969,2022-10-24 16:51:18.510,26.97,102.852,18.4km,M1.1
26.953526,102.820931,14.718,2022,10,24,16,51,19.16,1.385445,2022-10-24 16:51:19.160,970,2022-10-24 16:51:19.160,26.954,102.821,14.7km,M1.4
26.834257,103.090666,6.47,2022,10,24,17,12,24.72,0.722142,2022-10-24 17:12:24.720,971,2022-10-24 17:12:24.720,26.834,103.091,6.5km,M0.7
26.823735,102.859684,6.412,2022,10,24,17,48,18.08,1.299719,2022-10-24 17:48:18.080,972,2022-10-24 17:48:18.080,26.824,102.86,6.4km,M1.3
26.988116,102.86547,26.402,2022,10,24,18,26,28.6,1.277417,2022-10-24 18:26:28.600,973,2022-10-24 18:26:28.600,26.988,102.865,26.4km,M1.3
27.137551,103.02828,9.841,2022,10,24,18,28,10.22,1.789447,2022-10-24 18:28:10.220,974,2022-10-24 18:28:10.220,27.138,103.028,9.8km,M1.8
26.984412,102.894743,11.954,2022,10,24,18,28,54.16,0.466058,2022-10-24 18:28:54.160,975,2022-10-24 18:28:54.160,26.984,102.895,12.0km,M0.5
26.889274,102.905892,16.018,2022,10,24,18,39,52.32,2.090078,2022-10-24 18:39:52.320,976,2022-10-24 18:39:52.320,26.889,102.906,16.0km,M2.1
27.000857,102.873478,12.12,2022,10,24,18,44,16.16,2.180178,2022-10-24 18:44:16.160,977,2022-10-24 18:44:16.160,27.001,102.873,12.1km,M2.2
27.032711,102.91936,4.794,2022,10,24,18,44,49.04,1.724531,2022-10-24 18:44:49.040,978,2022-10-24 18:44:49.040,27.033,102.919,4.8km,M1.7
26.985598,102.894141,11.897,2022,10,24,19,5,16.36,0.750674,2022-10-24 19:05:16.360,979,2022-10-24 19:05:16.360,26.986,102.894,11.9km,M0.8
27.063269,102.873966,3.191,2022,10,24,19,5,16.52,1.94999,2022-10-24 19:05:16.520,980,2022-10-24 19:05:16.520,27.063,102.874,3.2km,M1.9
27.01841,102.925838,3.806,2022,10,24,20,2,36.56,0.875917,2022-10-24 20:02:36.560,981,2022-10-24 20:02:36.560,27.018,102.926,3.8km,M0.9
26.989445,102.881258,4.138,2022,10,24,20,2,37.6,1.594524,2022-10-24 20:02:37.600,982,2022-10-24 20:02:37.600,26.989,102.881,4.1km,M1.6
26.957924,102.838216,9.681,2022,10,24,20,26,11.94,2.345161,2022-10-24 20:26:11.940,983,2022-10-24 20:26:11.940,26.958,102.838,9.7km,M2.3
26.996993,102.763175,18.914,2022,10,24,21,42,29.36,0.596304,2022-10-24 21:42:29.360,984,2022-10-24 21:42:29.360,26.997,102.763,18.9km,M0.6
26.988708,102.756836,16.817,2022,10,24,21,42,29.62,1.49556,2022-10-24 21:42:29.620,985,2022-10-24 21:42:29.620,26.989,102.757,16.8km,M1.5
27.001355,102.898454,3.235,2022,10,25,5,58,57.92,1.438557,2022-10-25 05:58:57.920,986,2022-10-25 05:58:57.920,27.001,102.898,3.2km,M1.4
27.014709,102.924569,4.007,2022,10,25,6,18,4.11,0.824183,2022-10-25 06:18:04.110,987,2022-10-25 06:18:04.110,27.015,102.925,4.0km,M0.8
27.000655,102.893343,5.01,2022,10,25,6,18,4.8,1.662373,2022-10-25 06:18:04.800,988,2022-10-25 06:18:04.800,27.001,102.893,5.0km,M1.7
27.01889,102.925513,4.596,2022,10,25,9,36,58.27,1.013902,2022-10-25 09:36:58.270,989,2022-10-25 09:36:58.270,27.019,102.926,4.6km,M1.0
26.983339,102.8993,12.167,2022,10,25,12,15,17.89,0.917673,2022-10-25 12:15:17.890,990,2022-10-25 12:15:17.890,26.983,102.899,12.2km,M0.9
26.984403,102.898275,12.114,2022,10,25,12,44,43.7,1.261557,2022-10-25 12:44:43.700,991,2022-10-25 12:44:43.700,26.984,102.898,12.1km,M1.3
26.385748,102.995003,14.847,2022,10,25,13,0,41.29,0.860504,2022-10-25 13:00:41.290,992,2022-10-25 13:00:41.290,26.386,102.995,14.8km,M0.9
26.411265,102.981576,11.226,2022,10,25,13,0,42.02,1.855472,2022-10-25 13:00:42.020,993,2022-10-25 13:00:42.020,26.411,102.982,11.2km,M1.9
27.071991,102.901261,7.304,2022,10,25,14,14,54.39,1.369337,2022-10-25 14:14:54.390,994,2022-10-25 14:14:54.390,27.072,102.901,7.3km,M1.4
27.109401,103.131152,13.912,2022,10,25,14,43,45.45,1.151117,2022-10-25 14:43:45.450,995,2022-10-25 14:43:45.450,27.109,103.131,13.9km,M1.2
26.979407,102.905697,12.517,2022,10,25,14,55,18.8,1.56707,2022-10-25 14:55:18.800,996,2022-10-25 14:55:18.800,26.979,102.906,12.5km,M1.6
26.872296,102.748755,26.902,2022,10,25,15,9,51.06,0.737006,2022-10-25 15:09:51.060,997,2022-10-25 15:09:51.060,26.872,102.749,26.9km,M0.7
26.835842,103.044368,9.678,2022,10,25,16,2,22.53,0.921673,2022-10-25 16:02:22.530,998,2022-10-25 16:02:22.530,26.836,103.044,9.7km,M0.9
26.974967,102.902271,11.703,2022,10,25,16,46,28.54,1.337907,2022-10-25 16:46:28.540,999,2022-10-25 16:46:28.540,26.975,102.902,11.7km,M1.3
26.983341,102.898901,12.355,2022,10,25,18,15,12.12,1.504721,2022-10-25 18:15:12.120,1000,2022-10-25 18:15:12.120,26.983,102.899,12.4km,M1.5
26.999438,102.899862,3.964,2022,10,25,19,32,17.04,1.032439,2022-10-25 19:32:17.040,1001,2022-10-25 19:32:17.040,26.999,102.9,4.0km,M1.0
27.016553,102.928996,3.777,2022,10,25,20,41,3.7,1.459152,2022-10-25 20:41:03.700,1002,2022-10-25 20:41:03.700,27.017,102.929,3.8km,M1.5
27.037014,102.918481,3.075,2022,10,25,20,41,3.92,1.678943,2022-10-25 20:41:03.920,1003,2022-10-25 20:41:03.920,27.037,102.918,3.1km,M1.7
26.650555,102.90887,17.233,2022,10,26,2,43,13.89,2.354555,2022-10-26 02:43:13.890,1004,2022-10-26 02:43:13.890,26.651,102.909,17.2km,M2.4
27.133557,102.743555,22.855,2022,10,26,3,46,18.08,1.251064,2022-10-26 03:46:18.080,1005,2022-10-26 03:46:18.080,27.134,102.744,22.9km,M1.3
26.99814,102.897217,14.177,2022,10,26,5,27,57.29,1.611366,2022-10-26 05:27:57.290,1006,2022-10-26 05:27:57.290,26.998,102.897,14.2km,M1.6
26.932678,103.101302,19.94,2022,10,26,5,49,33.62,1.077753,2022-10-26 05:49:33.620,1007,2022-10-26 05:49:33.620,26.933,103.101,19.9km,M1.1
26.999654,102.860026,2.664,2022,10,26,5,56,7.54,1.650926,2022-10-26 05:56:07.540,1008,2022-10-26 05:56:07.540,27.0,102.86,2.7km,M1.7
26.926524,103.121159,20.46,2022,10,26,5,58,6.88,0.908637,2022-10-26 05:58:06.880,1009,2022-10-26 05:58:06.880,26.927,103.121,20.5km,M0.9
26.832041,103.125879,4.149,2022,10,26,7,25,14.26,0.95616,2022-10-26 07:25:14.260,1010,2022-10-26 07:25:14.260,26.832,103.126,4.1km,M1.0
27.014323,102.894678,3.496,2022,10,26,8,50,34.43,1.511641,2022-10-26 08:50:34.430,1011,2022-10-26 08:50:34.430,27.014,102.895,3.5km,M1.5
26.809326,102.779329,8.283,2022,10,26,10,57,6.99,1.462986,2022-10-26 10:57:06.990,1012,2022-10-26 10:57:06.990,26.809,102.779,8.3km,M1.5
26.601884,102.841626,12.171,2022,10,26,13,14,32.17,-0.383714,2022-10-26 13:14:32.170,1013,2022-10-26 13:14:32.170,26.602,102.842,12.2km,M-0.4
26.585982,103.033846,14.492,2022,10,26,14,28,12.3,0.239982,2022-10-26 14:28:12.300,1014,2022-10-26 14:28:12.300,26.586,103.034,14.5km,M0.2
26.646995,103.018343,18.518,2022,10,26,14,32,22.89,1.629251,2022-10-26 14:32:22.890,1015,2022-10-26 14:32:22.890,26.647,103.018,18.5km,M1.6
26.648511,103.019775,16.279,2022,10,26,14,32,23.03,0.732248,2022-10-26 14:32:23.030,1016,2022-10-26 14:32:23.030,26.649,103.02,16.3km,M0.7
27.001811,102.891032,12.8,2022,10,26,19,1,4.88,1.413379,2022-10-26 19:01:04.880,1017,2022-10-26 19:01:04.880,27.002,102.891,12.8km,M1.4
26.994832,102.894897,11.077,2022,10,26,19,1,5.3,1.532475,2022-10-26 19:01:05.300,1018,2022-10-26 19:01:05.300,26.995,102.895,11.1km,M1.5
27.269529,102.815658,14.12,2022,10,26,19,44,11.92,1.602644,2022-10-26 19:44:11.920,1019,2022-10-26 19:44:11.920,27.27,102.816,14.1km,M1.6
26.617586,103.022437,13.882,2022,10,26,21,46,46.24,1.203637,2022-10-26 21:46:46.240,1020,2022-10-26 21:46:46.240,26.618,103.022,13.9km,M1.2
26.907149,103.018831,24.784,2022,10,26,22,46,32.28,1.843646,2022-10-26 22:46:32.280,1021,2022-10-26 22:46:32.280,26.907,103.019,24.8km,M1.8
27.090224,102.658691,13.282,2022,10,27,0,21,55.25,1.580803,2022-10-27 00:21:55.250,1022,2022-10-27 00:21:55.250,27.09,102.659,13.3km,M1.6
27.042893,102.900057,5.176,2022,10,27,14,52,15.88,1.261043,2022-10-27 14:52:15.880,1023,2022-10-27 14:52:15.880,27.043,102.9,5.2km,M1.3
27.084998,102.740812,13.354,2022,10,27,22,17,42.16,1.248156,2022-10-27 22:17:42.160,1024,2022-10-27 22:17:42.160,27.085,102.741,13.4km,M1.2
26.863694,102.909383,12.716,2022,10,27,22,18,6.92,1.401607,2022-10-27 22:18:06.920,1025,2022-10-27 22:18:06.920,26.864,102.909,12.7km,M1.4
27.00767,102.98479,5.527,2022,10,28,12,35,38.7,1.69366,2022-10-28 12:35:38.700,1026,2022-10-28 12:35:38.700,27.008,102.985,5.5km,M1.7
26.903721,103.020028,23.978,2022,10,28,12,56,32.53,1.599787,2022-10-28 12:56:32.530,1027,2022-10-28 12:56:32.530,26.904,103.02,24.0km,M1.6
26.706154,102.89467,9.027,2022,10,28,15,21,56.92,1.351203,2022-10-28 15:21:56.920,1028,2022-10-28 15:21:56.920,26.706,102.895,9.0km,M1.4
26.982227,102.893132,11.585,2022,10,28,17,31,38.6,2.245405,2022-10-28 17:31:38.600,1029,2022-10-28 17:31:38.600,26.982,102.893,11.6km,M2.2
27.039323,102.922306,4.367,2022,10,28,18,18,2.38,1.262194,2022-10-28 18:18:02.380,1030,2022-10-28 18:18:02.380,27.039,102.922,4.4km,M1.3
26.903721,103.020028,23.978,2022,10,28,18,23,12.52,1.80896,2022-10-28 18:23:12.520,1031,2022-10-28 18:23:12.520,26.904,103.02,24.0km,M1.8
26.562317,103.071973,14.292,2022,10,28,18,23,38.6,1.423477,2022-10-28 18:23:38.600,1032,2022-10-28 18:23:38.600,26.562,103.072,14.3km,M1.4
26.557381,103.057918,13.111,2022,10,28,18,23,38.84,1.214837,2022-10-28 18:23:38.840,1033,2022-10-28 18:23:38.840,26.557,103.058,13.1km,M1.2
26.790912,102.881323,7.485,2022,10,28,18,46,36.08,1.691798,2022-10-28 18:46:36.080,1034,2022-10-28 18:46:36.080,26.791,102.881,7.5km,M1.7
26.82077,102.951807,6.267,2022,10,28,19,6,34.16,1.256943,2022-10-28 19:06:34.160,1035,2022-10-28 19:06:34.160,26.821,102.952,6.3km,M1.3
27.048234,102.929289,3.756,2022,10,28,19,22,59.3,2.297261,2022-10-28 19:22:59.300,1036,2022-10-28 19:22:59.300,27.048,102.929,3.8km,M2.3
27.043087,102.922575,3.294,2022,10,28,19,45,8.74,2.524765,2022-10-28 19:45:08.740,1037,2022-10-28 19:45:08.740,27.043,102.923,3.3km,M2.5
27.008,102.891699,4.463,2022,10,28,19,45,9.52,1.897725,2022-10-28 19:45:09.520,1038,2022-10-28 19:45:09.520,27.008,102.892,4.5km,M1.9
26.814518,102.877466,14.922,2022,10,28,19,56,34.4,1.782883,2022-10-28 19:56:34.400,1039,2022-10-28 19:56:34.400,26.815,102.877,14.9km,M1.8
26.794177,102.849536,11.931,2022,10,28,20,44,35.8,1.975284,2022-10-28 20:44:35.800,1040,2022-10-28 20:44:35.800,26.794,102.85,11.9km,M2.0
27.066787,102.991203,8.911,2022,10,28,21,3,30.22,1.815185,2022-10-28 21:03:30.220,1041,2022-10-28 21:03:30.220,27.067,102.991,8.9km,M1.8
26.963542,102.900415,9.811,2022,10,28,21,3,31.32,2.356389,2022-10-28 21:03:31.320,1042,2022-10-28 21:03:31.320,26.964,102.9,9.8km,M2.4
27.12427,102.892065,7.557,2022,10,28,21,30,25.22,1.384581,2022-10-28 21:30:25.220,1043,2022-10-28 21:30:25.220,27.124,102.892,7.6km,M1.4
27.117358,102.879647,8.481,2022,10,28,21,30,25.56,1.259314,2022-10-28 21:30:25.560,1044,2022-10-28 21:30:25.560,27.117,102.88,8.5km,M1.3
26.546661,103.061076,14.921,2022,10,28,21,38,43.8,0.8774,2022-10-28 21:38:43.800,1045,2022-10-28 21:38:43.800,26.547,103.061,14.9km,M0.9
26.562156,103.073039,14.433,2022,10,28,21,38,43.92,1.178968,2022-10-28 21:38:43.920,1046,2022-10-28 21:38:43.920,26.562,103.073,14.4km,M1.2
26.99991,102.802035,13.224,2022,10,28,21,59,48.72,1.929167,2022-10-28 21:59:48.720,1047,2022-10-28 21:59:48.720,27.0,102.802,13.2km,M1.9
27.118455,103.224569,13.543,2022,10,29,2,16,50.26,0.706957,2022-10-29 02:16:50.260,1048,2022-10-29 02:16:50.260,27.118,103.225,13.5km,M0.7
26.950264,102.89598,2.526,2022,10,29,3,16,31.43,1.311791,2022-10-29 03:16:31.430,1049,2022-10-29 03:16:31.430,26.95,102.896,2.5km,M1.3
26.785891,102.966455,16.998,2022,10,29,6,25,30.97,2.046025,2022-10-29 06:25:30.970,1050,2022-10-29 06:25:30.970,26.786,102.966,17.0km,M2.0
27.010014,102.854671,17.403,2022,10,29,13,14,33.13,1.799127,2022-10-29 13:14:33.130,1051,2022-10-29 13:14:33.130,27.01,102.855,17.4km,M1.8
27.052826,102.659131,8.2,2022,10,29,18,49,49.88,2.264694,2022-10-29 18:49:49.880,1052,2022-10-29 18:49:49.880,27.053,102.659,8.2km,M2.3
26.897976,103.006982,18.167,2022,10,29,19,43,13.84,1.619282,2022-10-29 19:43:13.840,1053,2022-10-29 19:43:13.840,26.898,103.007,18.2km,M1.6
27.019572,102.79528,3.24,2022,10,29,21,3,10.02,1.517371,2022-10-29 21:03:10.020,1054,2022-10-29 21:03:10.020,27.02,102.795,3.2km,M1.5
27.052891,102.577246,10.713,2022,10,29,21,36,27.24,2.095273,2022-10-29 21:36:27.240,1055,2022-10-29 21:36:27.240,27.053,102.577,10.7km,M2.1
27.124351,102.863908,9.183,2022,10,29,22,10,33.04,2.718476,2022-10-29 22:10:33.040,1056,2022-10-29 22:10:33.040,27.124,102.864,9.2km,M2.7
27.027698,102.880566,13.884,2022,10,30,10,46,16.98,0.844284,2022-10-30 10:46:16.980,1057,2022-10-30 10:46:16.980,27.028,102.881,13.9km,M0.8
26.951807,102.900228,8.769,2022,10,30,11,32,10.03,0.696334,2022-10-30 11:32:10.030,1058,2022-10-30 11:32:10.030,26.952,102.9,8.8km,M0.7
26.936222,102.873324,7.039,2022,10,30,11,32,10.49,0.892552,2022-10-30 11:32:10.490,1059,2022-10-30 11:32:10.490,26.936,102.873,7.0km,M0.9
26.698975,102.85577,12.702,2022,10,30,11,43,47.18,1.82121,2022-10-30 11:43:47.180,1060,2022-10-30 11:43:47.180,26.699,102.856,12.7km,M1.8
26.760142,103.141349,4.886,2022,10,30,11,51,27.3,0.874219,2022-10-30 11:51:27.300,1061,2022-10-30 11:51:27.300,26.76,103.141,4.9km,M0.9
27.011711,102.965837,14.169,2022,10,30,11,58,16.44,1.373974,2022-10-30 11:58:16.440,1062,2022-10-30 11:58:16.440,27.012,102.966,14.2km,M1.4
27.295329,102.890706,23.551,2022,10,30,14,46,28.38,1.604507,2022-10-30 14:46:28.380,1063,2022-10-30 14:46:28.380,27.295,102.891,23.6km,M1.6
26.903778,102.868091,16.586,2022,10,30,14,59,55.45,1.814111,2022-10-30 14:59:55.450,1064,2022-10-30 14:59:55.450,26.904,102.868,16.6km,M1.8
26.815535,102.8757,16.05,2022,10,30,16,19,54.19,2.075279,2022-10-30 16:19:54.190,1065,2022-10-30 16:19:54.190,26.816,102.876,16.0km,M2.1
26.997799,102.839128,4.02,2022,10,30,16,23,10.73,1.17052,2022-10-30 16:23:10.730,1066,2022-10-30 16:23:10.730,26.998,102.839,4.0km,M1.2
26.829401,102.950195,10.614,2022,10,30,17,6,35.96,2.091547,2022-10-30 17:06:35.960,1067,2022-10-30 17:06:35.960,26.829,102.95,10.6km,M2.1
26.783706,102.9618,32.013,2022,10,30,19,3,9.52,2.437524,2022-10-30 19:03:09.520,1068,2022-10-30 19:03:09.520,26.784,102.962,32.0km,M2.4
26.784117,102.962891,31.387,2022,10,30,19,36,29.66,1.992646,2022-10-30 19:36:29.660,1069,2022-10-30 19:36:29.660,26.784,102.963,31.4km,M2.0
27.031081,102.787264,16.045,2022,10,30,19,39,56.94,1.374077,2022-10-30 19:39:56.940,1070,2022-10-30 19:39:56.940,27.031,102.787,16.0km,M1.4
27.032804,102.861019,11.77,2022,10,30,20,43,9.28,1.200531,2022-10-30 20:43:09.280,1071,2022-10-30 20:43:09.280,27.033,102.861,11.8km,M1.2
27.061011,102.895605,5.295,2022,10,30,20,43,9.68,1.127532,2022-10-30 20:43:09.680,1072,2022-10-30 20:43:09.680,27.061,102.896,5.3km,M1.1
26.902917,103.198063,4.472,2022,10,30,20,55,41.58,1.321786,2022-10-30 20:55:41.580,1073,2022-10-30 20:55:41.580,26.903,103.198,4.5km,M1.3
27.123279,102.891772,8.115,2022,10,30,21,39,11.08,0.997074,2022-10-30 21:39:11.080,1074,2022-10-30 21:39:11.080,27.123,102.892,8.1km,M1.0
27.004698,102.956673,3.148,2022,10,30,22,23,17.06,1.205485,2022-10-30 22:23:17.060,1075,2022-10-30 22:23:17.060,27.005,102.957,3.1km,M1.2
26.972121,102.905973,11.822,2022,10,30,22,24,13.44,0.543899,2022-10-30 22:24:13.440,1076,2022-10-30 22:24:13.440,26.972,102.906,11.8km,M0.5
27.014095,102.904142,2.714,2022,10,30,22,24,15.12,1.103494,2022-10-30 22:24:15.120,1077,2022-10-30 22:24:15.120,27.014,102.904,2.7km,M1.1
26.740409,103.170483,8.225,2022,10,31,3,3,45.14,1.71533,2022-10-31 03:03:45.140,1078,2022-10-31 03:03:45.140,26.74,103.17,8.2km,M1.7
26.943392,102.923804,13.638,2022,10,31,4,20,14.73,1.390194,2022-10-31 04:20:14.730,1079,2022-10-31 04:20:14.730,26.943,102.924,13.6km,M1.4
26.914046,102.986548,10.373,2022,10,31,4,20,14.79,0.875403,2022-10-31 04:20:14.790,1080,2022-10-31 04:20:14.790,26.914,102.987,10.4km,M0.9
27.158346,102.896029,8.304,2022,10,31,13,39,15.08,1.693524,2022-10-31 13:39:15.080,1081,2022-10-31 13:39:15.080,27.158,102.896,8.3km,M1.7
26.786117,102.960758,31.331,2022,10,31,14,26,29.7,1.51835,2022-10-31 14:26:29.700,1082,2022-10-31 14:26:29.700,26.786,102.961,31.3km,M1.5
27.0795,103.364445,19.564,2022,10,31,15,1,20.65,1.868988,2022-10-31 15:01:20.650,1083,2022-10-31 15:01:20.650,27.08,103.364,19.6km,M1.9
27.118528,102.882918,26.862,2022,10,31,15,29,50.87,1.684975,2022-10-31 15:29:50.870,1084,2022-10-31 15:29:50.870,27.119,102.883,26.9km,M1.7
27.065993,103.107259,22.943,2022,10,31,16,16,30.69,1.441892,2022-10-31 16:16:30.690,1085,2022-10-31 16:16:30.690,27.066,103.107,22.9km,M1.4
27.005943,102.830306,8.408,2022,10,31,17,16,30.72,1.708232,2022-10-31 17:16:30.720,1086,2022-10-31 17:16:30.720,27.006,102.83,8.4km,M1.7
27.125364,103.144263,14.27,2022,10,31,20,24,1.1,1.523726,2022-10-31 20:24:01.100,1087,2022-10-31 20:24:01.100,27.125,103.144,14.3km,M1.5
27.123553,103.155151,10.982,2022,10,31,20,24,1.24,1.332094,2022-10-31 20:24:01.240,1088,2022-10-31 20:24:01.240,27.124,103.155,11.0km,M1.3
26.994771,102.825627,22.337,2022,10,31,20,49,53.36,2.215802,2022-10-31 20:49:53.360,1089,2022-10-31 20:49:53.360,26.995,102.826,22.3km,M2.2
26.945266,102.910889,9.199,2022,10,31,21,19,12.26,1.618817,2022-10-31 21:19:12.260,1090,2022-10-31 21:19:12.260,26.945,102.911,9.2km,M1.6
27.065769,103.106665,23.14,2022,10,31,21,36,30.66,1.854,2022-10-31 21:36:30.660,1091,2022-10-31 21:36:30.660,27.066,103.107,23.1km,M1.9
26.781624,103.086125,7.045,2022,10,31,21,45,8.62,1.526708,2022-10-31 21:45:08.620,1092,2022-10-31 21:45:08.620,26.782,103.086,7.0km,M1.5
26.8988,103.019385,26.428,2022,10,31,22,19,51.96,2.003393,2022-10-31 22:19:51.960,1093,2022-10-31 22:19:51.960,26.899,103.019,26.4km,M2.0
27.101967,102.915039,13.513,2022,10,31,22,56,33.04,1.893021,2022-10-31 22:56:33.040,1094,2022-10-31 22:56:33.040,27.102,102.915,13.5km,M1.9
26.994623,102.887435,10.305,2022,10,31,22,59,50.46,2.146628,2022-10-31 22:59:50.460,1095,2022-10-31 22:59:50.460,26.995,102.887,10.3km,M2.1
26.902995,103.005965,17.956,2022,10,31,23,19,53.82,1.777686,2022-10-31 23:19:53.820,1096,2022-10-31 23:19:53.820,26.903,103.006,18.0km,M1.8
27.07478,102.883643,10.093,2022,10,31,23,20,13.48,1.613859,2022-10-31 23:20:13.480,1097,2022-10-31 23:20:13.480,27.075,102.884,10.1km,M1.6
27.09267,102.89091,4.404,2022,10,31,23,20,13.6,2.024566,2022-10-31 23:20:13.600,1098,2022-10-31 23:20:13.600,27.093,102.891,4.4km,M2.0
26.498163,103.07723,15.651,2022,11,1,0,30,34.73,1.786087,2022-11-01 00:30:34.730,1099,2022-11-01 00:30:34.730,26.498,103.077,15.7km,M1.8
26.519411,103.084578,15.921,2022,11,1,0,30,34.83,1.687,2022-11-01 00:30:34.830,1100,2022-11-01 00:30:34.830,26.519,103.085,15.9km,M1.7
27.010402,102.866943,9.808,2022,11,1,0,49,50.11,2.247467,2022-11-01 00:49:50.110,1101,2022-11-01 00:49:50.110,27.01,102.867,9.8km,M2.2
27.134288,102.933757,9.401,2022,11,1,1,41,19.99,1.252331,2022-11-01 01:41:19.990,1102,2022-11-01 01:41:19.990,27.134,102.934,9.4km,M1.3
27.130802,102.893953,11.688,2022,11,1,1,41,20.25,0.552251,2022-11-01 01:41:20.250,1103,2022-11-01 01:41:20.250,27.131,102.894,11.7km,M0.6
27.064579,102.863102,18.617,2022,11,1,4,47,20.12,1.510784,2022-11-01 04:47:20.120,1104,2022-11-01 04:47:20.120,27.065,102.863,18.6km,M1.5
27.075132,102.887142,10.13,2022,11,1,5,46,51.85,1.405496,2022-11-01 05:46:51.850,1105,2022-11-01 05:46:51.850,27.075,102.887,10.1km,M1.4
26.639773,102.816724,10.712,2022,11,1,8,16,28.49,1.253534,2022-11-01 08:16:28.490,1106,2022-11-01 08:16:28.490,26.64,102.817,10.7km,M1.3
26.781893,103.036247,8.98,2022,11,1,8,18,54.62,1.840935,2022-11-01 08:18:54.620,1107,2022-11-01 08:18:54.620,26.782,103.036,9.0km,M1.8
26.971893,103.174455,14.723,2022,11,1,13,26,0.8,1.085053,2022-11-01 13:26:00.800,1108,2022-11-01 13:26:00.800,26.972,103.174,14.7km,M1.1
26.903609,103.134448,12.007,2022,11,1,13,26,1.27,1.147259,2022-11-01 13:26:01.270,1109,2022-11-01 13:26:01.270,26.904,103.134,12.0km,M1.1
27.001396,102.880452,1.409,2022,11,1,15,30,3.05,1.425773,2022-11-01 15:30:03.050,1110,2022-11-01 15:30:03.050,27.001,102.88,1.4km,M1.4
26.975425,102.88619,24.007,2022,11,1,15,53,13.33,1.588044,2022-11-01 15:53:13.330,1111,2022-11-01 15:53:13.330,26.975,102.886,24.0km,M1.6
27.012331,102.907446,4.295,2022,11,1,16,3,21.87,1.776283,2022-11-01 16:03:21.870,1112,2022-11-01 16:03:21.870,27.012,102.907,4.3km,M1.8
26.814451,102.876628,16.335,2022,11,1,17,33,14.16,1.470645,2022-11-01 17:33:14.160,1113,2022-11-01 17:33:14.160,26.814,102.877,16.3km,M1.5
26.980292,102.816252,20.749,2022,11,1,18,29,53.8,1.548313,2022-11-01 18:29:53.800,1114,2022-11-01 18:29:53.800,26.98,102.816,20.7km,M1.5
27.1212,102.87946,26.966,2022,11,1,19,53,10.84,2.112362,2022-11-01 19:53:10.840,1115,2022-11-01 19:53:10.840,27.121,102.879,27.0km,M2.1
26.83939,102.871501,10.81,2022,11,2,1,53,14.75,1.504115,2022-11-02 01:53:14.750,1116,2022-11-02 01:53:14.750,26.839,102.872,10.8km,M1.5
26.783331,102.961564,31.821,2022,11,2,2,26,29.57,1.54482,2022-11-02 02:26:29.570,1117,2022-11-02 02:26:29.570,26.783,102.962,31.8km,M1.5
27.002187,102.834204,8.093,2022,11,2,5,43,3.87,1.262321,2022-11-02 05:43:03.870,1118,2022-11-02 05:43:03.870,27.002,102.834,8.1km,M1.3
27.116347,102.859806,14.456,2022,11,2,6,32,54.32,-0.044938,2022-11-02 06:32:54.320,1119,2022-11-02 06:32:54.320,27.116,102.86,14.5km,M-0.0
27.127358,102.887899,9.4,2022,11,2,6,32,54.56,1.004314,2022-11-02 06:32:54.560,1120,2022-11-02 06:32:54.560,27.127,102.888,9.4km,M1.0
26.991772,102.777824,17.656,2022,11,2,7,18,56.86,1.189494,2022-11-02 07:18:56.860,1121,2022-11-02 07:18:56.860,26.992,102.778,17.7km,M1.2
26.988141,102.770972,17.099,2022,11,2,7,18,57.04,1.476162,2022-11-02 07:18:57.040,1122,2022-11-02 07:18:57.040,26.988,102.771,17.1km,M1.5
26.938123,102.87627,0.826,2022,11,2,8,50,26.79,1.585956,2022-11-02 08:50:26.790,1123,2022-11-02 08:50:26.790,26.938,102.876,0.8km,M1.6
