latitude,longitude,depth,year,month,day,hour,minute,second,mag,timeStr,event_id,fmt_time,fmt_lat,fmt_lon,fmt_depth,fmt_mag
29.63,101.987,3,2023,2,28,23,50,3.16,2.8,2023-02-28 23:50:03.16,4703,2023-02-28 23:50:03.16,29.63,101.987,3km,M2.8
29.639,101.992,6,2023,2,28,23,50,28.09,2.4,2023-02-28 23:50:28.09,4704,2023-02-28 23:50:28.09,29.639,101.992,6km,M2.4
29.622,102.01,3,2023,2,28,23,57,1.2,2.3,2023-02-28 23:57:01.20,4705,2023-02-28 23:57:01.20,29.622,102.01,3km,M2.3
37.974,73.122,7,2023,2,28,23,58,50.67,2.6,2023-02-28 23:58:50.67,4706,2023-02-28 23:58:50.67,37.974,73.122,7km,M2.6
29.626,101.985,6,2023,2,28,23,59,11.72,2.2,2023-02-28 23:59:11.72,4707,2023-02-28 23:59:11.72,29.626,101.985,6km,M2.2
29.629,101.98,7,2023,2,28,23,59,47.63,3.0,2023-02-28 23:59:47.63,4708,2023-02-28 23:59:47.63,29.629,101.98,7km,M3.0
29.616,101.989,5,2023,3,1,0,6,45.36,2.4,2023-03-01 00:06:45.36,4709,2023-03-01 00:06:45.36,29.616,101.989,5km,M2.4
29.635,102.027,4,2023,3,1,0,9,29.18,2.5,2023-03-01 00:09:29.18,4710,2023-03-01 00:09:29.18,29.635,102.027,4km,M2.5
29.63,102.014,3,2023,3,1,0,16,26.57,2.2,2023-03-01 00:16:26.57,4711,2023-03-01 00:16:26.57,29.63,102.014,3km,M2.2
29.629,101.982,5,2023,3,1,0,19,10.4,2.4,2023-03-01 00:19:10.40,4712,2023-03-01 00:19:10.40,29.629,101.982,5km,M2.4
37.901,73.135,5,2023,3,1,0,35,42.91,2.4,2023-03-01 00:35:42.91,4713,2023-03-01 00:35:42.91,37.901,73.135,5km,M2.4
29.618,101.983,10,2023,3,1,0,37,48.86,2.6,2023-03-01 00:37:48.86,4714,2023-03-01 00:37:48.86,29.618,101.983,10km,M2.6
29.636,102.027,12,2023,3,1,0,41,1.94,2.6,2023-03-01 00:41:01.94,4715,2023-03-01 00:41:01.94,29.636,102.027,12km,M2.6
35.232,81.236,9,2023,3,1,0,44,15.68,2.7,2023-03-01 00:44:15.68,4716,2023-03-01 00:44:15.68,35.232,81.236,9km,M2.7
29.622,102.001,3,2023,3,1,0,49,57.86,3.7,2023-03-01 00:49:57.86,4717,2023-03-01 00:49:57.86,29.622,102.001,3km,M3.7
29.628,102.018,6,2023,3,1,0,52,47.73,2.8,2023-03-01 00:52:47.73,4718,2023-03-01 00:52:47.73,29.628,102.018,6km,M2.8
38.246,73.186,6,2023,3,1,0,53,15.87,3.0,2023-03-01 00:53:15.87,4719,2023-03-01 00:53:15.87,38.246,73.186,6km,M3.0
29.619,102.008,2,2023,3,1,0,54,1.04,2.6,2023-03-01 00:54:01.04,4720,2023-03-01 00:54:01.04,29.619,102.008,2km,M2.6
29.621,101.99,3,2023,3,1,0,59,54.79,2.4,2023-03-01 00:59:54.79,4721,2023-03-01 00:59:54.79,29.621,101.99,3km,M2.4
29.61,101.995,2,2023,3,1,1,0,5.97,2.4,2023-03-01 01:00:05.97,4722,2023-03-01 01:00:05.97,29.61,101.995,2km,M2.4
29.621,102.023,5,2023,3,1,1,4,44.71,2.1,2023-03-01 01:04:44.71,4723,2023-03-01 01:04:44.71,29.621,102.023,5km,M2.1
29.61,102.019,3,2023,3,1,1,8,21.58,2.2,2023-03-01 01:08:21.58,4724,2023-03-01 01:08:21.58,29.61,102.019,3km,M2.2
37.99,73.11,6,2023,3,1,1,16,27.97,2.4,2023-03-01 01:16:27.97,4725,2023-03-01 01:16:27.97,37.99,73.11,6km,M2.4
37.93,73.095,6,2023,3,1,1,18,4.96,2.8,2023-03-01 01:18:04.96,4726,2023-03-01 01:18:04.96,37.93,73.095,6km,M2.8
29.652,101.989,3,2023,3,1,1,31,9.76,2.5,2023-03-01 01:31:09.76,4727,2023-03-01 01:31:09.76,29.652,101.989,3km,M2.5
29.638,101.996,5,2023,3,1,1,34,33.2,2.5,2023-03-01 01:34:33.20,4728,2023-03-01 01:34:33.20,29.638,101.996,5km,M2.5
29.635,101.999,3,2023,3,1,1,35,28.58,2.2,2023-03-01 01:35:28.58,4729,2023-03-01 01:35:28.58,29.635,101.999,3km,M2.2
29.629,102.021,6,2023,3,1,1,41,38.98,2.2,2023-03-01 01:41:38.98,4730,2023-03-01 01:41:38.98,29.629,102.021,6km,M2.2
29.622,101.994,5,2023,3,1,1,46,58.99,2.1,2023-03-01 01:46:58.99,4731,2023-03-01 01:46:58.99,29.622,101.994,5km,M2.1
29.636,102.012,3,2023,3,1,1,49,21.66,2.4,2023-03-01 01:49:21.66,4732,2023-03-01 01:49:21.66,29.636,102.012,3km,M2.4
29.631,101.982,6,2023,3,1,1,51,19.91,3.1,2023-03-01 01:51:19.91,4733,2023-03-01 01:51:19.91,29.631,101.982,6km,M3.1
23.818,99.575,10,2023,3,1,1,58,25.39,4.0,2023-03-01 01:58:25.39,4734,2023-03-01 01:58:25.39,23.818,99.575,10km,M4.0
29.635,102.019,7,2023,3,1,1,59,10.68,2.4,2023-03-01 01:59:10.68,4735,2023-03-01 01:59:10.68,29.635,102.019,7km,M2.4
42.911,86.298,7,2023,3,1,2,1,29.82,2.0,2023-03-01 02:01:29.82,4736,2023-03-01 02:01:29.82,42.911,86.298,7km,M2.0
29.637,102.018,5,2023,3,1,2,1,36.89,2.1,2023-03-01 02:01:36.89,4737,2023-03-01 02:01:36.89,29.637,102.018,5km,M2.1
29.637,102.028,6,2023,3,1,2,6,45.88,2.4,2023-03-01 02:06:45.88,4738,2023-03-01 02:06:45.88,29.637,102.028,6km,M2.4
40.201,78.38,4,2023,3,1,2,9,21.6,2.2,2023-03-01 02:09:21.60,4739,2023-03-01 02:09:21.60,40.201,78.38,4km,M2.2
29.624,102.026,5,2023,3,1,2,9,50.53,2.4,2023-03-01 02:09:50.53,4740,2023-03-01 02:09:50.53,29.624,102.026,5km,M2.4
23.848,99.58,10,2023,3,1,2,10,56.6,2.7,2023-03-01 02:10:56.60,4741,2023-03-01 02:10:56.60,23.848,99.58,10km,M2.7
29.625,101.983,5,2023,3,1,2,12,14.11,2.3,2023-03-01 02:12:14.11,4742,2023-03-01 02:12:14.11,29.625,101.983,5km,M2.3
41.296,83.853,7,2023,3,1,2,19,50.09,2.2,2023-03-01 02:19:50.09,4743,2023-03-01 02:19:50.09,41.296,83.853,7km,M2.2
30.599,89.542,10,2023,3,1,2,20,33.21,2.4,2023-03-01 02:20:33.21,4744,2023-03-01 02:20:33.21,30.599,89.542,10km,M2.4
28.573,103.731,6,2023,3,1,2,28,44.22,2.0,2023-03-01 02:28:44.22,4745,2023-03-01 02:28:44.22,28.573,103.731,6km,M2.0
29.65,102.023,5,2023,3,1,2,38,31.5,2.2,2023-03-01 02:38:31.50,4746,2023-03-01 02:38:31.50,29.65,102.023,5km,M2.2
29.624,101.981,4,2023,3,1,2,40,21.45,2.1,2023-03-01 02:40:21.45,4747,2023-03-01 02:40:21.45,29.624,101.981,4km,M2.1
41.348,83.509,10,2023,3,1,2,42,4.01,2.4,2023-03-01 02:42:04.01,4748,2023-03-01 02:42:04.01,41.348,83.509,10km,M2.4
23.838,99.578,10,2023,3,1,2,57,32.42,2.2,2023-03-01 02:57:32.42,4749,2023-03-01 02:57:32.42,23.838,99.578,10km,M2.2
38.041,73.935,8,2023,3,1,3,4,19.72,2.6,2023-03-01 03:04:19.72,4750,2023-03-01 03:04:19.72,38.041,73.935,8km,M2.6
41.262,83.619,8,2023,3,1,3,10,57.45,2.4,2023-03-01 03:10:57.45,4751,2023-03-01 03:10:57.45,41.262,83.619,8km,M2.4
38.068,73.067,7,2023,3,1,3,15,20.46,3.2,2023-03-01 03:15:20.46,4752,2023-03-01 03:15:20.46,38.068,73.067,7km,M3.2
33.644,97.437,8,2023,3,1,3,46,14.82,2.1,2023-03-01 03:46:14.82,4753,2023-03-01 03:46:14.82,33.644,97.437,8km,M2.1
39.282,97.275,7,2023,3,1,3,46,57.27,2.6,2023-03-01 03:46:57.27,4754,2023-03-01 03:46:57.27,39.282,97.275,7km,M2.6
33.643,97.436,10,2023,3,1,3,52,1.83,2.0,2023-03-01 03:52:01.83,4755,2023-03-01 03:52:01.83,33.643,97.436,10km,M2.0
29.655,102.019,2,2023,3,1,3,56,48.65,2.0,2023-03-01 03:56:48.65,4756,2023-03-01 03:56:48.65,29.655,102.019,2km,M2.0
29.636,101.982,3,2023,3,1,3,58,4.68,2.0,2023-03-01 03:58:04.68,4757,2023-03-01 03:58:04.68,29.636,101.982,3km,M2.0
29.623,101.995,2,2023,3,1,4,3,48.74,2.2,2023-03-01 04:03:48.74,4758,2023-03-01 04:03:48.74,29.623,101.995,2km,M2.2
40.684,83.054,4,2023,3,1,4,9,3.4,2.3,2023-03-01 04:09:03.40,4759,2023-03-01 04:09:03.40,40.684,83.054,4km,M2.3
29.647,102.022,2,2023,3,1,4,11,53.65,2.2,2023-03-01 04:11:53.65,4760,2023-03-01 04:11:53.65,29.647,102.022,2km,M2.2
40.927,82.678,6,2023,3,1,4,17,55.51,2.6,2023-03-01 04:17:55.51,4761,2023-03-01 04:17:55.51,40.927,82.678,6km,M2.6
29.633,101.99,3,2023,3,1,4,30,48.36,2.4,2023-03-01 04:30:48.36,4762,2023-03-01 04:30:48.36,29.633,101.99,3km,M2.4
31.168,98.88,6,2023,3,1,4,37,51.77,2.1,2023-03-01 04:37:51.77,4763,2023-03-01 04:37:51.77,31.168,98.88,6km,M2.1
23.845,99.583,10,2023,3,1,4,43,2.56,2.3,2023-03-01 04:43:02.56,4764,2023-03-01 04:43:02.56,23.845,99.583,10km,M2.3
29.641,102.023,7,2023,3,1,4,59,7.02,2.1,2023-03-01 04:59:07.02,4765,2023-03-01 04:59:07.02,29.641,102.023,7km,M2.1
38.104,73.117,11,2023,3,1,5,2,11.84,3.0,2023-03-01 05:02:11.84,4766,2023-03-01 05:02:11.84,38.104,73.117,11km,M3.0
38.175,73.211,8,2023,3,1,5,41,2.79,2.6,2023-03-01 05:41:02.79,4767,2023-03-01 05:41:02.79,38.175,73.211,8km,M2.6
23.85,99.586,10,2023,3,1,5,42,44.01,2.7,2023-03-01 05:42:44.01,4768,2023-03-01 05:42:44.01,23.85,99.586,10km,M2.7
37.986,72.988,6,2023,3,1,6,6,48.43,3.0,2023-03-01 06:06:48.43,4769,2023-03-01 06:06:48.43,37.986,72.988,6km,M3.0
29.617,101.996,5,2023,3,1,6,8,30.25,2.6,2023-03-01 06:08:30.25,4770,2023-03-01 06:08:30.25,29.617,101.996,5km,M2.6
32.305,101.821,8,2023,3,1,6,15,43.28,2.0,2023-03-01 06:15:43.28,4771,2023-03-01 06:15:43.28,32.305,101.821,8km,M2.0
29.621,101.971,3,2023,3,1,6,19,19.26,2.2,2023-03-01 06:19:19.26,4772,2023-03-01 06:19:19.26,29.621,101.971,3km,M2.2
29.625,101.999,2,2023,3,1,6,36,12.27,2.3,2023-03-01 06:36:12.27,4773,2023-03-01 06:36:12.27,29.625,101.999,2km,M2.3
23.832,99.595,10,2023,3,1,6,41,53.81,2.0,2023-03-01 06:41:53.81,4774,2023-03-01 06:41:53.81,23.832,99.595,10km,M2.0
38.006,73.353,20,2023,3,1,7,6,39.08,3.4,2023-03-01 07:06:39.08,4775,2023-03-01 07:06:39.08,38.006,73.353,20km,M3.4
38.225,73.181,10,2023,3,1,7,18,54.83,2.4,2023-03-01 07:18:54.83,4776,2023-03-01 07:18:54.83,38.225,73.181,10km,M2.4
29.623,101.997,3,2023,3,1,7,32,38.92,2.8,2023-03-01 07:32:38.92,4777,2023-03-01 07:32:38.92,29.623,101.997,3km,M2.8
29.63,101.997,4,2023,3,1,7,56,34.04,2.1,2023-03-01 07:56:34.04,4778,2023-03-01 07:56:34.04,29.63,101.997,4km,M2.1
39.687,73.934,10,2023,3,1,8,0,5.71,2.9,2023-03-01 08:00:05.71,4779,2023-03-01 08:00:05.71,39.687,73.934,10km,M2.9
29.62,101.998,4,2023,3,1,8,1,47.05,2.7,2023-03-01 08:01:47.05,4780,2023-03-01 08:01:47.05,29.62,101.998,4km,M2.7
29.62,101.994,2,2023,3,1,8,2,19.7,2.3,2023-03-01 08:02:19.70,4781,2023-03-01 08:02:19.70,29.62,101.994,2km,M2.3
29.615,101.996,6,2023,3,1,8,6,39.04,2.4,2023-03-01 08:06:39.04,4782,2023-03-01 08:06:39.04,29.615,101.996,6km,M2.4
37.568,78.165,12,2023,3,1,8,13,51.26,2.3,2023-03-01 08:13:51.26,4783,2023-03-01 08:13:51.26,37.568,78.165,12km,M2.3
38.018,73.024,5,2023,3,1,8,19,23.39,2.1,2023-03-01 08:19:23.39,4784,2023-03-01 08:19:23.39,38.018,73.024,5km,M2.1
29.622,101.999,3,2023,3,1,8,25,48.54,2.0,2023-03-01 08:25:48.54,4785,2023-03-01 08:25:48.54,29.622,101.999,3km,M2.0
38.006,73.314,6,2023,3,1,8,26,43.5,2.8,2023-03-01 08:26:43.50,4786,2023-03-01 08:26:43.50,38.006,73.314,6km,M2.8
38.011,73.241,8,2023,3,1,8,29,16.84,2.6,2023-03-01 08:29:16.84,4787,2023-03-01 08:29:16.84,38.011,73.241,8km,M2.6
37.958,73.015,8,2023,3,1,8,38,10.35,2.9,2023-03-01 08:38:10.35,4788,2023-03-01 08:38:10.35,37.958,73.015,8km,M2.9
38.171,73.282,7,2023,3,1,8,39,0.37,2.9,2023-03-01 08:39:00.37,4789,2023-03-01 08:39:00.37,38.171,73.282,7km,M2.9
29.631,102.017,4,2023,3,1,8,42,50.55,2.1,2023-03-01 08:42:50.55,4790,2023-03-01 08:42:50.55,29.631,102.017,4km,M2.1
37.894,73.26,7,2023,3,1,8,49,12.87,2.9,2023-03-01 08:49:12.87,4791,2023-03-01 08:49:12.87,37.894,73.26,7km,M2.9
41.448,83.627,33,2023,3,1,8,58,17.65,2.7,2023-03-01 08:58:17.65,4792,2023-03-01 08:58:17.65,41.448,83.627,33km,M2.7
38.136,72.964,6,2023,3,1,9,8,43.94,2.4,2023-03-01 09:08:43.94,4793,2023-03-01 09:08:43.94,38.136,72.964,6km,M2.4
29.644,102.025,6,2023,3,1,9,9,21.78,2.0,2023-03-01 09:09:21.78,4794,2023-03-01 09:09:21.78,29.644,102.025,6km,M2.0
37.998,73.144,6,2023,3,1,9,21,55.78,2.9,2023-03-01 09:21:55.78,4795,2023-03-01 09:21:55.78,37.998,73.144,6km,M2.9
38.343,72.568,8,2023,3,1,9,34,50.8,2.4,2023-03-01 09:34:50.80,4796,2023-03-01 09:34:50.80,38.343,72.568,8km,M2.4
38.023,72.905,6,2023,3,1,9,38,37.24,2.6,2023-03-01 09:38:37.24,4797,2023-03-01 09:38:37.24,38.023,72.905,6km,M2.6
29.643,102.012,4,2023,3,1,9,45,30.0,2.1,2023-03-01 09:45:30.00,4798,2023-03-01 09:45:30.00,29.643,102.012,4km,M2.1
38.243,72.944,5,2023,3,1,9,50,14.5,2.4,2023-03-01 09:50:14.50,4799,2023-03-01 09:50:14.50,38.243,72.944,5km,M2.4
24.389,102.1,10,2023,3,1,9,55,33.61,2.4,2023-03-01 09:55:33.61,4800,2023-03-01 09:55:33.61,24.389,102.1,10km,M2.4
38.025,72.949,4,2023,3,1,10,1,42.02,2.9,2023-03-01 10:01:42.02,4801,2023-03-01 10:01:42.02,38.025,72.949,4km,M2.9
38.122,112.116,22,2023,3,1,10,5,34.41,2.7,2023-03-01 10:05:34.41,4802,2023-03-01 10:05:34.41,38.122,112.116,22km,M2.7
38.396,72.936,5,2023,3,1,10,23,30.29,2.6,2023-03-01 10:23:30.29,4803,2023-03-01 10:23:30.29,38.396,72.936,5km,M2.6
29.936,99.567,14,2023,3,1,10,27,52.86,2.0,2023-03-01 10:27:52.86,4804,2023-03-01 10:27:52.86,29.936,99.567,14km,M2.0
37.979,73.591,5,2023,3,1,10,37,37.94,2.3,2023-03-01 10:37:37.94,4805,2023-03-01 10:37:37.94,37.979,73.591,5km,M2.3
37.954,73.197,8,2023,3,1,10,56,15.32,2.6,2023-03-01 10:56:15.32,4806,2023-03-01 10:56:15.32,37.954,73.197,8km,M2.6
37.995,73.259,8,2023,3,1,11,22,4.38,3.0,2023-03-01 11:22:04.38,4807,2023-03-01 11:22:04.38,37.995,73.259,8km,M3.0
38.043,73.144,6,2023,3,1,11,23,37.22,3.2,2023-03-01 11:23:37.22,4808,2023-03-01 11:23:37.22,38.043,73.144,6km,M3.2
38.121,73.045,7,2023,3,1,11,37,23.97,2.6,2023-03-01 11:37:23.97,4809,2023-03-01 11:37:23.97,38.121,73.045,7km,M2.6
38.02,72.932,8,2023,3,1,11,47,44.46,2.8,2023-03-01 11:47:44.46,4810,2023-03-01 11:47:44.46,38.02,72.932,8km,M2.8
38.204,73.1,8,2023,3,1,11,49,12.04,2.8,2023-03-01 11:49:12.04,4811,2023-03-01 11:49:12.04,38.204,73.1,8km,M2.8
27.084,103.205,10,2023,3,1,11,49,32.73,2.4,2023-03-01 11:49:32.73,4812,2023-03-01 11:49:32.73,27.084,103.205,10km,M2.4
40.037,75.359,16,2023,3,1,12,13,41.41,2.1,2023-03-01 12:13:41.41,4813,2023-03-01 12:13:41.41,40.037,75.359,16km,M2.1
29.637,102.019,9,2023,3,1,12,24,24.42,3.3,2023-03-01 12:24:24.42,4814,2023-03-01 12:24:24.42,29.637,102.019,9km,M3.3
29.631,102.026,6,2023,3,1,12,49,3.35,2.6,2023-03-01 12:49:03.35,4815,2023-03-01 12:49:03.35,29.631,102.026,6km,M2.6
29.162,105.604,14,2023,3,1,13,19,1.48,2.0,2023-03-01 13:19:01.48,4816,2023-03-01 13:19:01.48,29.162,105.604,14km,M2.0
38.06,73.164,12,2023,3,1,13,24,52.83,3.4,2023-03-01 13:24:52.83,4817,2023-03-01 13:24:52.83,38.06,73.164,12km,M3.4
39.509,76.981,37,2023,3,1,13,51,32.84,2.3,2023-03-01 13:51:32.84,4818,2023-03-01 13:51:32.84,39.509,76.981,37km,M2.3
29.653,104.619,4,2023,3,1,14,16,58.44,2.0,2023-03-01 14:16:58.44,4819,2023-03-01 14:16:58.44,29.653,104.619,4km,M2.0
37.042,97.724,10,2023,3,1,14,19,59.88,2.4,2023-03-01 14:19:59.88,4820,2023-03-01 14:19:59.88,37.042,97.724,10km,M2.4
41.93,93.939,17,2023,3,1,14,22,58.63,2.2,2023-03-01 14:22:58.63,4821,2023-03-01 14:22:58.63,41.93,93.939,17km,M2.2
38.26,73.061,11,2023,3,1,14,33,54.7,2.5,2023-03-01 14:33:54.70,4822,2023-03-01 14:33:54.70,38.26,73.061,11km,M2.5
37.966,73.016,12,2023,3,1,14,35,42.55,2.9,2023-03-01 14:35:42.55,4823,2023-03-01 14:35:42.55,37.966,73.016,12km,M2.9
29.61,101.95,5,2023,3,1,14,36,25.62,2.2,2023-03-01 14:36:25.62,4824,2023-03-01 14:36:25.62,29.61,101.95,5km,M2.2
38.066,73.217,12,2023,3,1,14,45,53.65,3.3,2023-03-01 14:45:53.65,4825,2023-03-01 14:45:53.65,38.066,73.217,12km,M3.3
23.238,105.504,10,2023,3,1,14,53,47.9,2.0,2023-03-01 14:53:47.90,4826,2023-03-01 14:53:47.90,23.238,105.504,10km,M2.0
31.417,97.807,36,2023,3,1,14,59,22.7,2.1,2023-03-01 14:59:22.70,4827,2023-03-01 14:59:22.70,31.417,97.807,36km,M2.1
40.881,79.999,15,2023,3,1,15,7,46.53,2.4,2023-03-01 15:07:46.53,4828,2023-03-01 15:07:46.53,40.881,79.999,15km,M2.4
38.422,73.551,127,2023,3,1,15,7,48.38,3.2,2023-03-01 15:07:48.38,4829,2023-03-01 15:07:48.38,38.422,73.551,127km,M3.2
32.433,103.746,6,2023,3,1,15,10,11.49,2.1,2023-03-01 15:10:11.49,4830,2023-03-01 15:10:11.49,32.433,103.746,6km,M2.1
37.994,73.51,12,2023,3,1,15,12,9.26,3.6,2023-03-01 15:12:09.26,4831,2023-03-01 15:12:09.26,37.994,73.51,12km,M3.6
23.44,105.761,7,2023,3,1,15,26,5.08,2.1,2023-03-01 15:26:05.08,4832,2023-03-01 15:26:05.08,23.44,105.761,7km,M2.1
37.893,73.408,11,2023,3,1,15,36,1.98,2.7,2023-03-01 15:36:01.98,4833,2023-03-01 15:36:01.98,37.893,73.408,11km,M2.7
35.791,79.859,15,2023,3,1,15,49,57.39,2.4,2023-03-01 15:49:57.39,4834,2023-03-01 15:49:57.39,35.791,79.859,15km,M2.4
37.935,73.431,12,2023,3,1,16,11,9.1,3.0,2023-03-01 16:11:09.10,4835,2023-03-01 16:11:09.10,37.935,73.431,12km,M3.0
27.699,103.216,12,2023,3,1,16,24,54.66,2.1,2023-03-01 16:24:54.66,4836,2023-03-01 16:24:54.66,27.699,103.216,12km,M2.1
37.052,97.716,10,2023,3,1,16,47,35.71,2.0,2023-03-01 16:47:35.71,4837,2023-03-01 16:47:35.71,37.052,97.716,10km,M2.0
32.299,101.819,10,2023,3,1,16,58,20.87,2.3,2023-03-01 16:58:20.87,4838,2023-03-01 16:58:20.87,32.299,101.819,10km,M2.3
29.644,102.021,5,2023,3,1,16,58,35.2,2.3,2023-03-01 16:58:35.20,4839,2023-03-01 16:58:35.20,29.644,102.021,5km,M2.3
22.963,104.463,10,2023,3,1,17,1,38.56,2.1,2023-03-01 17:01:38.56,4840,2023-03-01 17:01:38.56,22.963,104.463,10km,M2.1
24.779,102.454,7,2023,3,1,17,3,27.12,2.2,2023-03-01 17:03:27.12,4841,2023-03-01 17:03:27.12,24.779,102.454,7km,M2.2
29.634,102.0,4,2023,3,1,17,16,30.05,2.5,2023-03-01 17:16:30.05,4842,2023-03-01 17:16:30.05,29.634,102.0,4km,M2.5
37.5,74.599,17,2023,3,1,17,20,1.06,2.8,2023-03-01 17:20:01.06,4843,2023-03-01 17:20:01.06,37.5,74.599,17km,M2.8
37.47,74.592,19,2023,3,1,17,52,10.53,2.6,2023-03-01 17:52:10.53,4844,2023-03-01 17:52:10.53,37.47,74.592,19km,M2.6
28.121,105.204,7,2023,3,1,17,55,4.94,3.0,2023-03-01 17:55:04.94,4845,2023-03-01 17:55:04.94,28.121,105.204,7km,M3.0
38.094,73.182,12,2023,3,1,17,56,21.09,2.8,2023-03-01 17:56:21.09,4846,2023-03-01 17:56:21.09,38.094,73.182,12km,M2.8
29.659,102.002,4,2023,3,1,18,12,14.81,2.2,2023-03-01 18:12:14.81,4847,2023-03-01 18:12:14.81,29.659,102.002,4km,M2.2
35.769,82.285,17,2023,3,1,18,26,58.44,2.8,2023-03-01 18:26:58.44,4848,2023-03-01 18:26:58.44,35.769,82.285,17km,M2.8
29.654,102.025,6,2023,3,1,18,40,42.05,2.2,2023-03-01 18:40:42.05,4849,2023-03-01 18:40:42.05,29.654,102.025,6km,M2.2
29.638,101.983,3,2023,3,1,19,24,59.12,2.4,2023-03-01 19:24:59.12,4850,2023-03-01 19:24:59.12,29.638,101.983,3km,M2.4
36.88,83.622,16,2023,3,1,19,32,5.09,2.4,2023-03-01 19:32:05.09,4851,2023-03-01 19:32:05.09,36.88,83.622,16km,M2.4
37.622,77.807,32,2023,3,1,19,34,10.31,2.5,2023-03-01 19:34:10.31,4852,2023-03-01 19:34:10.31,37.622,77.807,32km,M2.5
44.649,81.451,18,2023,3,1,19,39,46.52,2.1,2023-03-01 19:39:46.52,4853,2023-03-01 19:39:46.52,44.649,81.451,18km,M2.1
29.635,102.024,3,2023,3,1,19,47,48.3,2.2,2023-03-01 19:47:48.30,4854,2023-03-01 19:47:48.30,29.635,102.024,3km,M2.2
38.109,73.088,17,2023,3,1,20,3,19.75,3.3,2023-03-01 20:03:19.75,4855,2023-03-01 20:03:19.75,38.109,73.088,17km,M3.3
40.852,84.118,16,2023,3,1,21,53,2.0,2.5,2023-03-01 21:53:02.00,4856,2023-03-01 21:53:02.00,40.852,84.118,16km,M2.5
29.655,102.024,5,2023,3,1,21,55,38.26,2.1,2023-03-01 21:55:38.26,4857,2023-03-01 21:55:38.26,29.655,102.024,5km,M2.1
29.617,101.994,4,2023,3,1,22,10,41.17,2.4,2023-03-01 22:10:41.17,4858,2023-03-01 22:10:41.17,29.617,101.994,4km,M2.4
29.622,101.998,5,2023,3,1,22,12,6.0,3.0,2023-03-01 22:12:06.00,4859,2023-03-01 22:12:06.00,29.622,101.998,5km,M3.0
38.146,73.224,18,2023,3,1,22,15,16.16,3.1,2023-03-01 22:15:16.16,4860,2023-03-01 22:15:16.16,38.146,73.224,18km,M3.1
29.152,102.255,12,2023,3,1,22,20,8.94,2.1,2023-03-01 22:20:08.94,4861,2023-03-01 22:20:08.94,29.152,102.255,12km,M2.1
38.066,73.113,4,2023,3,1,22,37,19.55,3.0,2023-03-01 22:37:19.55,4862,2023-03-01 22:37:19.55,38.066,73.113,4km,M3.0
23.838,99.579,10,2023,3,1,22,38,37.17,2.6,2023-03-01 22:38:37.17,4863,2023-03-01 22:38:37.17,23.838,99.579,10km,M2.6
29.643,102.014,7,2023,3,1,22,45,6.22,2.4,2023-03-01 22:45:06.22,4864,2023-03-01 22:45:06.22,29.643,102.014,7km,M2.4
41.203,83.769,17,2023,3,1,22,56,15.09,2.4,2023-03-01 22:56:15.09,4865,2023-03-01 22:56:15.09,41.203,83.769,17km,M2.4
41.208,83.694,7,2023,3,1,23,36,47.3,3.8,2023-03-01 23:36:47.30,4866,2023-03-01 23:36:47.30,41.208,83.694,7km,M3.8
42.705,79.014,16,2023,3,1,23,41,58.63,2.6,2023-03-01 23:41:58.63,4867,2023-03-01 23:41:58.63,42.705,79.014,16km,M2.6
29.624,101.983,7,2023,3,2,0,7,45.17,2.1,2023-03-02 00:07:45.17,4868,2023-03-02 00:07:45.17,29.624,101.983,7km,M2.1
34.836,97.509,7,2023,3,2,0,13,38.5,2.2,2023-03-02 00:13:38.50,4869,2023-03-02 00:13:38.50,34.836,97.509,7km,M2.2
29.523,101.984,6,2023,3,2,0,20,25.92,2.3,2023-03-02 00:20:25.92,4870,2023-03-02 00:20:25.92,29.523,101.984,6km,M2.3
21.266,99.929,20,2023,3,2,0,44,28.78,2.4,2023-03-02 00:44:28.78,4871,2023-03-02 00:44:28.78,21.266,99.929,20km,M2.4
41.888,79.818,8,2023,3,2,0,46,1.2,2.1,2023-03-02 00:46:01.20,4872,2023-03-02 00:46:01.20,41.888,79.818,8km,M2.1
39.385,73.526,16,2023,3,2,0,57,27.48,2.1,2023-03-02 00:57:27.48,4873,2023-03-02 00:57:27.48,39.385,73.526,16km,M2.1
28.588,101.155,15,2023,3,2,1,0,59.61,2.1,2023-03-02 01:00:59.61,4874,2023-03-02 01:00:59.61,28.588,101.155,15km,M2.1
30.238,92.513,10,2023,3,2,1,6,8.64,2.8,2023-03-02 01:06:08.64,4875,2023-03-02 01:06:08.64,30.238,92.513,10km,M2.8
37.99,73.019,5,2023,3,2,1,16,6.95,2.8,2023-03-02 01:16:06.95,4876,2023-03-02 01:16:06.95,37.99,73.019,5km,M2.8
38.172,73.105,6,2023,3,2,1,20,3.22,2.5,2023-03-02 01:20:03.22,4877,2023-03-02 01:20:03.22,38.172,73.105,6km,M2.5
28.0,85.561,55,2023,3,2,1,41,2.21,2.7,2023-03-02 01:41:02.21,4878,2023-03-02 01:41:02.21,28.0,85.561,55km,M2.7
38.075,73.137,7,2023,3,2,1,43,8.54,2.4,2023-03-02 01:43:08.54,4879,2023-03-02 01:43:08.54,38.075,73.137,7km,M2.4
34.527,96.531,11,2023,3,2,2,47,51.45,2.5,2023-03-02 02:47:51.45,4880,2023-03-02 02:47:51.45,34.527,96.531,11km,M2.5
