latitude,longitude,depth,year,month,day,hour,minute,second,mag,timeStr,event_id,fmt_time,fmt_lat,fmt_lon,fmt_depth,fmt_mag
29.829,101.9853,6.27,2022,9,11,22,5,9.84,1.5,2022-09-11 22:05:09.84,2454,2022-09-11 22:05:09.84,29.829,101.985,6.3km,M1.5
29.4376,102.1446,4.97,2022,9,11,22,11,24.84,0.9,2022-09-11 22:11:24.84,2455,2022-09-11 22:11:24.84,29.438,102.145,5.0km,M0.9
29.7645,102.0023,2.51,2022,9,11,22,24,10.98,1.2,2022-09-11 22:24:10.98,2456,2022-09-11 22:24:10.98,29.765,102.002,2.5km,M1.2
29.8297,101.986,5.45,2022,9,11,22,25,49.08,1.0,2022-09-11 22:25:49.08,2457,2022-09-11 22:25:49.08,29.830,101.986,5.5km,M1.0
29.6181,102.0888,4.96,2022,9,11,22,28,24.76,0.5,2022-09-11 22:28:24.76,2458,2022-09-11 22:28:24.76,29.618,102.089,5.0km,M0.5
29.7656,102.0107,2.8,2022,9,11,22,30,9.20,0.6,2022-09-11 22:30:09.20,2459,2022-09-11 22:30:09.20,29.766,102.011,2.8km,M0.6
29.6271,102.0401,2.67,2022,9,11,22,39,18.04,0.9,2022-09-11 22:39:18.04,2460,2022-09-11 22:39:18.04,29.627,102.040,2.7km,M0.9
29.778,101.9906,5.69,2022,9,11,22,44,7.26,0.7,2022-09-11 22:44:07.26,2461,2022-09-11 22:44:07.26,29.778,101.991,5.7km,M0.7
29.5518,102.0418,4.93,2022,9,11,22,44,43.48,1.4,2022-09-11 22:44:43.48,2462,2022-09-11 22:44:43.48,29.552,102.042,4.9km,M1.4
29.5755,102.0842,4.89,2022,9,11,22,47,2.28,0.6,2022-09-11 22:47:02.28,2463,2022-09-11 22:47:02.28,29.576,102.084,4.9km,M0.6
29.9521,101.943,5.25,2022,9,11,22,55,42.42,1.2,2022-09-11 22:55:42.42,2464,2022-09-11 22:55:42.42,29.952,101.943,5.2km,M1.2
29.6191,102.0271,6.59,2022,9,11,22,56,25.40,0.5,2022-09-11 22:56:25.40,2465,2022-09-11 22:56:25.40,29.619,102.027,6.6km,M0.5
29.8134,102.0039,4.68,2022,9,11,23,3,10.12,1.0,2022-09-11 23:03:10.12,2466,2022-09-11 23:03:10.12,29.813,102.004,4.7km,M1.0
29.4081,102.1969,6.13,2022,9,11,23,3,31.80,0.9,2022-09-11 23:03:31.80,2467,2022-09-11 23:03:31.80,29.408,102.197,6.1km,M0.9
29.7494,102.0277,2.95,2022,9,11,23,17,23.32,0.7,2022-09-11 23:17:23.32,2468,2022-09-11 23:17:23.32,29.749,102.028,3.0km,M0.7
29.6319,101.9672,4.8,2022,9,11,23,21,13.00,1.3,2022-09-11 23:21:13.00,2469,2022-09-11 23:21:13.00,29.632,101.967,4.8km,M1.3
29.6852,102.08,7.1,2022,9,11,23,23,57.04,0.9,2022-09-11 23:23:57.04,2470,2022-09-11 23:23:57.04,29.685,102.080,7.1km,M0.9
29.6362,101.985,5.16,2022,9,11,23,28,40.20,1.5,2022-09-11 23:28:40.20,2471,2022-09-11 23:28:40.20,29.636,101.985,5.2km,M1.5
29.5657,102.0096,4.78,2022,9,11,23,36,50.56,0.7,2022-09-11 23:36:50.56,2472,2022-09-11 23:36:50.56,29.566,102.010,4.8km,M0.7
29.5679,102.0132,6.8,2022,9,11,23,44,2.86,0.9,2022-09-11 23:44:02.86,2473,2022-09-11 23:44:02.86,29.568,102.013,6.8km,M0.9
29.4149,102.1765,6.71,2022,9,11,23,45,57.56,0.8,2022-09-11 23:45:57.56,2474,2022-09-11 23:45:57.56,29.415,102.177,6.7km,M0.8
29.4127,102.2127,9.1,2022,9,11,23,47,44.36,0.6,2022-09-11 23:47:44.36,2475,2022-09-11 23:47:44.36,29.413,102.213,9.1km,M0.6
29.7541,102.0159,2.78,2022,9,11,23,49,44.66,1.3,2022-09-11 23:49:44.66,2476,2022-09-11 23:49:44.66,29.754,102.016,2.8km,M1.3
29.6347,102.0278,6.55,2022,9,12,0,10,25.79,0.6,2022-09-12 00:10:25.79,2477,2022-09-12 00:10:25.79,29.635,102.028,6.5km,M0.6
29.9554,101.947,4.82,2022,9,12,0,12,25.71,1.5,2022-09-12 00:12:25.71,2478,2022-09-12 00:12:25.71,29.955,101.947,4.8km,M1.5
29.9539,101.9519,5.15,2022,9,12,0,18,49.91,1.0,2022-09-12 00:18:49.91,2479,2022-09-12 00:18:49.91,29.954,101.952,5.2km,M1.0
29.8302,101.9879,7.07,2022,9,12,0,21,56.21,0.6,2022-09-12 00:21:56.21,2480,2022-09-12 00:21:56.21,29.830,101.988,7.1km,M0.6
29.5408,102.0128,3.87,2022,9,12,0,23,1.76,0.9,2022-09-12 00:23:01.76,2481,2022-09-12 00:23:01.76,29.541,102.013,3.9km,M0.9
29.8296,101.9855,6.84,2022,9,12,0,46,44.18,0.9,2022-09-12 00:46:44.18,2482,2022-09-12 00:46:44.18,29.830,101.986,6.8km,M0.9
29.4868,102.2161,7.85,2022,9,12,0,53,33.24,0.7,2022-09-12 00:53:33.24,2483,2022-09-12 00:53:33.24,29.487,102.216,7.8km,M0.7
29.9528,101.942,4.7,2022,9,12,0,55,47.19,1.6,2022-09-12 00:55:47.19,2484,2022-09-12 00:55:47.19,29.953,101.942,4.7km,M1.6
29.5869,101.9907,3.94,2022,9,12,0,59,13.81,1.4,2022-09-12 00:59:13.81,2485,2022-09-12 00:59:13.81,29.587,101.991,3.9km,M1.4
29.9539,101.9382,4.98,2022,9,12,1,5,49.90,1.8,2022-09-12 01:05:49.90,2486,2022-09-12 01:05:49.90,29.954,101.938,5.0km,M1.8
29.9522,101.936,5.21,2022,9,12,1,8,1.51,1.2,2022-09-12 01:08:01.51,2487,2022-09-12 01:08:01.51,29.952,101.936,5.2km,M1.2
29.8362,101.986,5.03,2022,9,12,1,15,37.05,1.4,2022-09-12 01:15:37.05,2488,2022-09-12 01:15:37.05,29.836,101.986,5.0km,M1.4
29.821,101.9857,6.06,2022,9,12,1,23,2.39,0.8,2022-09-12 01:23:02.39,2489,2022-09-12 01:23:02.39,29.821,101.986,6.1km,M0.8
29.9564,101.9443,4.7,2022,9,12,1,25,19.88,0.8,2022-09-12 01:25:19.88,2490,2022-09-12 01:25:19.88,29.956,101.944,4.7km,M0.8
29.7466,102.0274,2.59,2022,9,12,1,27,1.23,0.5,2022-09-12 01:27:01.23,2491,2022-09-12 01:27:01.23,29.747,102.027,2.6km,M0.5
29.7413,102.0154,3.37,2022,9,12,1,30,40.35,0.7,2022-09-12 01:30:40.35,2492,2022-09-12 01:30:40.35,29.741,102.015,3.4km,M0.7
29.647,102.073,6.44,2022,9,12,1,46,38.82,0.8,2022-09-12 01:46:38.82,2493,2022-09-12 01:46:38.82,29.647,102.073,6.4km,M0.8
29.1817,102.1646,12.71,2022,9,12,1,54,19.94,1.2,2022-09-12 01:54:19.94,2494,2022-09-12 01:54:19.94,29.182,102.165,12.7km,M1.2
29.6126,102.0173,5.87,2022,9,12,2,0,22.91,0.6,2022-09-12 02:00:22.91,2495,2022-09-12 02:00:22.91,29.613,102.017,5.9km,M0.6
29.5697,101.976,6.24,2022,9,12,2,9,6.27,0.9,2022-09-12 02:09:06.27,2496,2022-09-12 02:09:06.27,29.570,101.976,6.2km,M0.9
29.6236,101.9545,4.48,2022,9,12,2,12,33.68,1.1,2022-09-12 02:12:33.68,2497,2022-09-12 02:12:33.68,29.624,101.954,4.5km,M1.1
29.569,102.0262,7.39,2022,9,12,2,19,18.31,0.8,2022-09-12 02:19:18.31,2498,2022-09-12 02:19:18.31,29.569,102.026,7.4km,M0.8
29.6397,102.0914,6.0,2022,9,12,2,22,56.06,0.6,2022-09-12 02:22:56.06,2499,2022-09-12 02:22:56.06,29.640,102.091,6.0km,M0.6
29.5762,102.0499,3.54,2022,9,12,2,28,20.75,0.6,2022-09-12 02:28:20.75,2500,2022-09-12 02:28:20.75,29.576,102.050,3.5km,M0.6
29.5726,102.1079,4.81,2022,9,12,2,30,18.52,0.6,2022-09-12 02:30:18.52,2501,2022-09-12 02:30:18.52,29.573,102.108,4.8km,M0.6
29.5738,101.994,5.75,2022,9,12,2,34,2.71,0.7,2022-09-12 02:34:02.71,2502,2022-09-12 02:34:02.71,29.574,101.994,5.8km,M0.7
29.8297,102.0044,4.4,2022,9,12,2,34,23.76,0.9,2022-09-12 02:34:23.76,2503,2022-09-12 02:34:23.76,29.830,102.004,4.4km,M0.9
29.9533,101.9391,5.93,2022,9,12,2,35,51.29,1.2,2022-09-12 02:35:51.29,2504,2022-09-12 02:35:51.29,29.953,101.939,5.9km,M1.2
29.4599,102.1549,6.79,2022,9,12,2,36,15.18,0.8,2022-09-12 02:36:15.18,2505,2022-09-12 02:36:15.18,29.460,102.155,6.8km,M0.8
29.4877,102.2082,9.52,2022,9,12,2,37,15.21,0.8,2022-09-12 02:37:15.21,2506,2022-09-12 02:37:15.21,29.488,102.208,9.5km,M0.8
29.8185,102.0056,6.95,2022,9,12,2,43,56.13,0.8,2022-09-12 02:43:56.13,2507,2022-09-12 02:43:56.13,29.819,102.006,7.0km,M0.8
29.9519,101.9423,5.4,2022,9,12,2,45,1.60,1.5,2022-09-12 02:45:01.60,2508,2022-09-12 02:45:01.60,29.952,101.942,5.4km,M1.5
29.83,101.986,5.66,2022,9,12,2,51,37.36,0.6,2022-09-12 02:51:37.36,2509,2022-09-12 02:51:37.36,29.830,101.986,5.7km,M0.6
29.8321,101.9916,6.55,2022,9,12,2,52,4.50,1.3,2022-09-12 02:52:04.50,2510,2022-09-12 02:52:04.50,29.832,101.992,6.5km,M1.3
29.9518,101.9439,5.17,2022,9,12,2,54,49.64,1.0,2022-09-12 02:54:49.64,2511,2022-09-12 02:54:49.64,29.952,101.944,5.2km,M1.0
29.9515,101.9381,5.57,2022,9,12,2,56,2.46,1.0,2022-09-12 02:56:02.46,2512,2022-09-12 02:56:02.46,29.951,101.938,5.6km,M1.0
29.573,101.9777,5.34,2022,9,12,2,56,31.84,1.5,2022-09-12 02:56:31.84,2513,2022-09-12 02:56:31.84,29.573,101.978,5.3km,M1.5
29.8253,101.9857,4.55,2022,9,12,2,57,45.77,0.9,2022-09-12 02:57:45.77,2514,2022-09-12 02:57:45.77,29.825,101.986,4.5km,M0.9
29.5743,102.0895,3.05,2022,9,12,2,59,46.35,1.5,2022-09-12 02:59:46.35,2515,2022-09-12 02:59:46.35,29.574,102.090,3.0km,M1.5
29.5752,102.1059,8.44,2022,9,12,3,0,54.30,0.6,2022-09-12 03:00:54.30,2516,2022-09-12 03:00:54.30,29.575,102.106,8.4km,M0.6
29.7465,102.0088,3.84,2022,9,12,3,2,19.75,0.8,2022-09-12 03:02:19.75,2517,2022-09-12 03:02:19.75,29.747,102.009,3.8km,M0.8
29.8345,101.9948,7.34,2022,9,12,3,9,33.08,0.6,2022-09-12 03:09:33.08,2518,2022-09-12 03:09:33.08,29.834,101.995,7.3km,M0.6
29.4173,102.1681,5.78,2022,9,12,3,21,13.47,0.9,2022-09-12 03:21:13.47,2519,2022-09-12 03:21:13.47,29.417,102.168,5.8km,M0.9
29.6162,102.0466,3.64,2022,9,12,3,32,32.39,0.5,2022-09-12 03:32:32.39,2520,2022-09-12 03:32:32.39,29.616,102.047,3.6km,M0.5
29.8334,101.9874,5.95,2022,9,12,3,50,3.95,0.5,2022-09-12 03:50:03.95,2521,2022-09-12 03:50:03.95,29.833,101.987,6.0km,M0.5
29.5591,102.0401,8.07,2022,9,12,4,1,37.77,1.3,2022-09-12 04:01:37.77,2522,2022-09-12 04:01:37.77,29.559,102.040,8.1km,M1.3
29.8316,101.9908,7.64,2022,9,12,4,6,39.08,2.6,2022-09-12 04:06:39.08,2523,2022-09-12 04:06:39.08,29.832,101.991,7.6km,M2.6
29.8166,101.9855,6.28,2022,9,12,4,11,28.99,0.5,2022-09-12 04:11:28.99,2524,2022-09-12 04:11:28.99,29.817,101.986,6.3km,M0.5
29.4217,102.1646,5.7,2022,9,12,4,13,30.91,0.8,2022-09-12 04:13:30.91,2525,2022-09-12 04:13:30.91,29.422,102.165,5.7km,M0.8
29.6633,102.0737,4.56,2022,9,12,4,21,36.90,0.9,2022-09-12 04:21:36.90,2526,2022-09-12 04:21:36.90,29.663,102.074,4.6km,M0.9
29.787,101.9739,4.15,2022,9,12,4,37,52.85,1.6,2022-09-12 04:37:52.85,2527,2022-09-12 04:37:52.85,29.787,101.974,4.2km,M1.6
29.8315,101.9862,5.63,2022,9,12,4,39,27.01,1.7,2022-09-12 04:39:27.01,2528,2022-09-12 04:39:27.01,29.831,101.986,5.6km,M1.7
29.77,101.9715,3.75,2022,9,12,4,55,59.02,1.4,2022-09-12 04:55:59.02,2529,2022-09-12 04:55:59.02,29.770,101.972,3.8km,M1.4
29.5592,102.0233,4.03,2022,9,12,5,12,0.46,1.3,2022-09-12 05:12:00.46,2530,2022-09-12 05:12:00.46,29.559,102.023,4.0km,M1.3
29.8305,101.9891,6.8,2022,9,12,5,12,27.45,1.3,2022-09-12 05:12:27.45,2531,2022-09-12 05:12:27.45,29.831,101.989,6.8km,M1.3
29.5599,101.7733,8.16,2022,9,12,5,15,59.29,1.2,2022-09-12 05:15:59.29,2532,2022-09-12 05:15:59.29,29.560,101.773,8.2km,M1.2
29.8322,101.9862,5.03,2022,9,12,5,16,51.84,1.0,2022-09-12 05:16:51.84,2533,2022-09-12 05:16:51.84,29.832,101.986,5.0km,M1.0
29.8319,101.9916,7.0,2022,9,12,5,24,23.43,0.9,2022-09-12 05:24:23.43,2534,2022-09-12 05:24:23.43,29.832,101.992,7.0km,M0.9
29.554,102.012,4.27,2022,9,12,5,26,44.47,0.8,2022-09-12 05:26:44.47,2535,2022-09-12 05:26:44.47,29.554,102.012,4.3km,M0.8
29.5652,102.0039,4.62,2022,9,12,5,34,34.92,1.1,2022-09-12 05:34:34.92,2536,2022-09-12 05:34:34.92,29.565,102.004,4.6km,M1.1
29.3298,102.237,8.29,2022,9,12,5,43,28.94,1.1,2022-09-12 05:43:28.94,2537,2022-09-12 05:43:28.94,29.330,102.237,8.3km,M1.1
29.5654,102.0105,5.48,2022,9,12,5,47,0.24,0.6,2022-09-12 05:47:00.24,2538,2022-09-12 05:47:00.24,29.565,102.010,5.5km,M0.6
29.8308,101.9878,6.28,2022,9,12,5,54,55.10,1.4,2022-09-12 05:54:55.10,2539,2022-09-12 05:54:55.10,29.831,101.988,6.3km,M1.4
29.4302,102.1631,5.85,2022,9,12,6,1,29.23,1.6,2022-09-12 06:01:29.23,2540,2022-09-12 06:01:29.23,29.430,102.163,5.8km,M1.6
29.8298,101.9907,7.07,2022,9,12,6,34,26.25,0.9,2022-09-12 06:34:26.25,2541,2022-09-12 06:34:26.25,29.830,101.991,7.1km,M0.9
29.5896,101.9866,7.12,2022,9,12,6,39,25.04,1.1,2022-09-12 06:39:25.04,2542,2022-09-12 06:39:25.04,29.590,101.987,7.1km,M1.1
29.3973,102.1834,7.9,2022,9,12,6,45,23.91,0.9,2022-09-12 06:45:23.91,2543,2022-09-12 06:45:23.91,29.397,102.183,7.9km,M0.9
29.8319,101.9913,7.43,2022,9,12,7,35,8.92,1.9,2022-09-12 07:35:08.92,2544,2022-09-12 07:35:08.92,29.832,101.991,7.4km,M1.9
29.5318,102.2001,5.38,2022,9,12,7,38,4.67,1.9,2022-09-12 07:38:04.67,2545,2022-09-12 07:38:04.67,29.532,102.200,5.4km,M1.9
29.6277,102.0028,9.29,2022,9,12,7,52,45.01,0.9,2022-09-12 07:52:45.01,2546,2022-09-12 07:52:45.01,29.628,102.003,9.3km,M0.9
29.5625,102.0211,6.86,2022,9,12,8,32,12.56,0.8,2022-09-12 08:32:12.56,2547,2022-09-12 08:32:12.56,29.562,102.021,6.9km,M0.8
29.5102,101.9806,5.84,2022,9,12,8,47,49.41,1.3,2022-09-12 08:47:49.41,2548,2022-09-12 08:47:49.41,29.510,101.981,5.8km,M1.3
29.6685,101.9739,3.92,2022,9,12,8,50,38.56,2.0,2022-09-12 08:50:38.56,2549,2022-09-12 08:50:38.56,29.669,101.974,3.9km,M2.0
29.7449,102.015,2.65,2022,9,12,8,52,47.46,1.1,2022-09-12 08:52:47.46,2550,2022-09-12 08:52:47.46,29.745,102.015,2.6km,M1.1
29.7799,101.9888,4.83,2022,9,12,9,6,9.43,0.8,2022-09-12 09:06:09.43,2551,2022-09-12 09:06:09.43,29.780,101.989,4.8km,M0.8
29.5585,101.7767,8.81,2022,9,12,9,26,39.79,1.6,2022-09-12 09:26:39.79,2552,2022-09-12 09:26:39.79,29.558,101.777,8.8km,M1.6
29.6429,102.0844,7.34,2022,9,12,9,46,6.76,1.3,2022-09-12 09:46:06.76,2553,2022-09-12 09:46:06.76,29.643,102.084,7.3km,M1.3
29.4252,102.1607,5.79,2022,9,12,9,56,9.14,1.2,2022-09-12 09:56:09.14,2554,2022-09-12 09:56:09.14,29.425,102.161,5.8km,M1.2
29.5743,102.0977,8.16,2022,9,12,9,56,19.30,1.2,2022-09-12 09:56:19.30,2555,2022-09-12 09:56:19.30,29.574,102.098,8.2km,M1.2
29.4121,102.1737,5.02,2022,9,12,10,20,3.87,1.4,2022-09-12 10:20:03.87,2556,2022-09-12 10:20:03.87,29.412,102.174,5.0km,M1.4
29.4545,102.1528,5.6,2022,9,12,10,30,14.94,0.6,2022-09-12 10:30:14.94,2557,2022-09-12 10:30:14.94,29.454,102.153,5.6km,M0.6
29.4159,102.1723,8.24,2022,9,12,11,5,58.83,1.1,2022-09-12 11:05:58.83,2558,2022-09-12 11:05:58.83,29.416,102.172,8.2km,M1.1
29.6502,102.0957,6.27,2022,9,12,11,40,14.82,1.3,2022-09-12 11:40:14.82,2559,2022-09-12 11:40:14.82,29.650,102.096,6.3km,M1.3
29.651,102.0961,6.69,2022,9,12,12,9,12.07,1.0,2022-09-12 12:09:12.07,2560,2022-09-12 12:09:12.07,29.651,102.096,6.7km,M1.0
29.5806,101.9999,7.45,2022,9,12,12,13,23.68,1.0,2022-09-12 12:13:23.68,2561,2022-09-12 12:13:23.68,29.581,102.000,7.5km,M1.0
29.2236,102.3419,11.03,2022,9,12,12,25,30.81,1.2,2022-09-12 12:25:30.81,2562,2022-09-12 12:25:30.81,29.224,102.342,11.0km,M1.2
29.7169,101.9795,4.47,2022,9,12,12,31,34.83,1.6,2022-09-12 12:31:34.83,2563,2022-09-12 12:31:34.83,29.717,101.980,4.5km,M1.6
29.5344,102.0112,5.14,2022,9,12,12,42,43.90,0.7,2022-09-12 12:42:43.90,2564,2022-09-12 12:42:43.90,29.534,102.011,5.1km,M0.7
29.6419,102.0119,6.37,2022,9,12,12,49,3.47,0.6,2022-09-12 12:49:03.47,2565,2022-09-12 12:49:03.47,29.642,102.012,6.4km,M0.6
29.8196,101.9767,7.55,2022,9,12,12,49,39.02,0.6,2022-09-12 12:49:39.02,2566,2022-09-12 12:49:39.02,29.820,101.977,7.5km,M0.6
29.2337,102.321,10.16,2022,9,12,12,59,23.73,1.2,2022-09-12 12:59:23.73,2567,2022-09-12 12:59:23.73,29.234,102.321,10.2km,M1.2
29.6281,101.9898,5.49,2022,9,12,13,7,19.88,1.1,2022-09-12 13:07:19.88,2568,2022-09-12 13:07:19.88,29.628,101.990,5.5km,M1.1
29.6235,101.9919,3.3,2022,9,12,13,12,22.28,1.5,2022-09-12 13:12:22.28,2569,2022-09-12 13:12:22.28,29.623,101.992,3.3km,M1.5
29.2229,102.3282,8.86,2022,9,12,13,14,10.59,1.2,2022-09-12 13:14:10.59,2570,2022-09-12 13:14:10.59,29.223,102.328,8.9km,M1.2
29.5345,102.0266,5.24,2022,9,12,13,15,54.33,0.9,2022-09-12 13:15:54.33,2571,2022-09-12 13:15:54.33,29.535,102.027,5.2km,M0.9
29.8299,101.9857,6.66,2022,9,12,13,23,44.30,1.5,2022-09-12 13:23:44.30,2572,2022-09-12 13:23:44.30,29.830,101.986,6.7km,M1.5
29.4866,102.1994,7.85,2022,9,12,13,27,31.26,1.1,2022-09-12 13:27:31.26,2573,2022-09-12 13:27:31.26,29.487,102.199,7.8km,M1.1
29.5369,102.0535,4.92,2022,9,12,13,32,59.18,0.7,2022-09-12 13:32:59.18,2574,2022-09-12 13:32:59.18,29.537,102.053,4.9km,M0.7
29.4069,102.1793,8.22,2022,9,12,13,40,7.44,0.8,2022-09-12 13:40:07.44,2575,2022-09-12 13:40:07.44,29.407,102.179,8.2km,M0.8
29.6315,102.0561,5.82,2022,9,12,13,50,38.61,0.8,2022-09-12 13:50:38.61,2576,2022-09-12 13:50:38.61,29.631,102.056,5.8km,M0.8
29.4763,102.198,5.74,2022,9,12,13,53,18.59,1.0,2022-09-12 13:53:18.59,2577,2022-09-12 13:53:18.59,29.476,102.198,5.7km,M1.0
29.2214,102.3226,9.04,2022,9,12,13,53,54.46,1.3,2022-09-12 13:53:54.46,2578,2022-09-12 13:53:54.46,29.221,102.323,9.0km,M1.3
29.3861,102.1731,5.4,2022,9,12,13,55,34.00,1.3,2022-09-12 13:55:34.00,2579,2022-09-12 13:55:34.00,29.386,102.173,5.4km,M1.3
29.8303,101.9926,4.74,2022,9,12,13,58,38.36,0.7,2022-09-12 13:58:38.36,2580,2022-09-12 13:58:38.36,29.830,101.993,4.7km,M0.7
29.607,102.0289,5.16,2022,9,12,14,10,51.31,1.2,2022-09-12 14:10:51.31,2581,2022-09-12 14:10:51.31,29.607,102.029,5.2km,M1.2
29.4699,102.1969,6.71,2022,9,12,14,15,34.14,1.1,2022-09-12 14:15:34.14,2582,2022-09-12 14:15:34.14,29.470,102.197,6.7km,M1.1
29.8042,101.9958,3.11,2022,9,12,14,22,0.31,1.4,2022-09-12 14:22:00.31,2583,2022-09-12 14:22:00.31,29.804,101.996,3.1km,M1.4
29.718,101.9784,4.38,2022,9,12,14,24,42.70,1.0,2022-09-12 14:24:42.70,2584,2022-09-12 14:24:42.70,29.718,101.978,4.4km,M1.0
29.4197,102.1629,6.38,2022,9,12,14,26,19.34,0.8,2022-09-12 14:26:19.34,2585,2022-09-12 14:26:19.34,29.420,102.163,6.4km,M0.8
29.5385,102.0293,5.29,2022,9,12,14,33,29.25,1.1,2022-09-12 14:33:29.25,2586,2022-09-12 14:33:29.25,29.538,102.029,5.3km,M1.1
29.6851,102.0808,7.47,2022,9,12,14,39,48.74,0.7,2022-09-12 14:39:48.74,2587,2022-09-12 14:39:48.74,29.685,102.081,7.5km,M0.7
29.4924,102.217,7.62,2022,9,12,14,56,22.44,1.1,2022-09-12 14:56:22.44,2588,2022-09-12 14:56:22.44,29.492,102.217,7.6km,M1.1
29.4512,102.1534,5.44,2022,9,12,15,13,59.47,0.9,2022-09-12 15:13:59.47,2589,2022-09-12 15:13:59.47,29.451,102.153,5.4km,M0.9
29.7625,101.9591,3.87,2022,9,12,15,22,4.81,1.3,2022-09-12 15:22:04.81,2590,2022-09-12 15:22:04.81,29.762,101.959,3.9km,M1.3
29.5965,102.0023,4.28,2022,9,12,15,36,22.48,1.2,2022-09-12 15:36:22.48,2591,2022-09-12 15:36:22.48,29.596,102.002,4.3km,M1.2
29.604,102.1177,5.99,2022,9,12,16,3,31.42,2.1,2022-09-12 16:03:31.42,2592,2022-09-12 16:03:31.42,29.604,102.118,6.0km,M2.1
29.2207,102.3238,8.64,2022,9,12,16,25,1.62,2.3,2022-09-12 16:25:01.62,2593,2022-09-12 16:25:01.62,29.221,102.324,8.6km,M2.3
29.2217,102.3302,8.92,2022,9,12,16,27,31.17,1.9,2022-09-12 16:27:31.17,2594,2022-09-12 16:27:31.17,29.222,102.330,8.9km,M1.9
29.4653,102.1524,5.43,2022,9,12,16,28,34.86,1.1,2022-09-12 16:28:34.86,2595,2022-09-12 16:28:34.86,29.465,102.152,5.4km,M1.1
29.4902,102.2157,7.43,2022,9,12,16,34,9.72,2.6,2022-09-12 16:34:09.72,2596,2022-09-12 16:34:09.72,29.490,102.216,7.4km,M2.6
29.6513,102.0924,5.31,2022,9,12,16,48,3.51,1.3,2022-09-12 16:48:03.51,2597,2022-09-12 16:48:03.51,29.651,102.092,5.3km,M1.3
29.5325,102.0433,5.19,2022,9,12,17,3,42.06,1.0,2022-09-12 17:03:42.06,2598,2022-09-12 17:03:42.06,29.532,102.043,5.2km,M1.0
29.4184,102.2063,8.61,2022,9,12,17,9,52.36,0.9,2022-09-12 17:09:52.36,2599,2022-09-12 17:09:52.36,29.418,102.206,8.6km,M0.9
29.4819,102.2204,5.99,2022,9,12,17,18,55.80,0.9,2022-09-12 17:18:55.80,2600,2022-09-12 17:18:55.80,29.482,102.220,6.0km,M0.9
29.2224,102.3339,10.46,2022,9,12,17,27,9.64,1.2,2022-09-12 17:27:09.64,2601,2022-09-12 17:27:09.64,29.222,102.334,10.5km,M1.2
29.6422,102.0081,4.13,2022,9,12,17,39,36.12,0.8,2022-09-12 17:39:36.12,2602,2022-09-12 17:39:36.12,29.642,102.008,4.1km,M0.8
29.8138,101.9956,6.33,2022,9,12,17,48,53.50,1.1,2022-09-12 17:48:53.50,2603,2022-09-12 17:48:53.50,29.814,101.996,6.3km,M1.1
29.6107,102.1019,5.77,2022,9,12,17,50,30.16,0.8,2022-09-12 17:50:30.16,2604,2022-09-12 17:50:30.16,29.611,102.102,5.8km,M0.8
29.4702,102.1993,6.19,2022,9,12,17,53,42.24,0.8,2022-09-12 17:53:42.24,2605,2022-09-12 17:53:42.24,29.470,102.199,6.2km,M0.8
29.7358,102.007,3.31,2022,9,12,17,54,23.80,0.8,2022-09-12 17:54:23.80,2606,2022-09-12 17:54:23.80,29.736,102.007,3.3km,M0.8
29.5335,102.0585,7.47,2022,9,12,18,8,45.12,0.9,2022-09-12 18:08:45.12,2607,2022-09-12 18:08:45.12,29.534,102.058,7.5km,M0.9
29.8135,101.9964,6.23,2022,9,12,18,15,56.80,1.0,2022-09-12 18:15:56.80,2608,2022-09-12 18:15:56.80,29.814,101.996,6.2km,M1.0
29.4966,102.0872,1.18,2022,9,12,18,43,2.62,1.0,2022-09-12 18:43:02.62,2609,2022-09-12 18:43:02.62,29.497,102.087,1.2km,M1.0
29.2207,102.3384,9.82,2022,9,12,18,56,17.42,1.5,2022-09-12 18:56:17.42,2610,2022-09-12 18:56:17.42,29.221,102.338,9.8km,M1.5
29.7899,102.0045,4.4,2022,9,12,18,56,40.52,0.9,2022-09-12 18:56:40.52,2611,2022-09-12 18:56:40.52,29.790,102.004,4.4km,M0.9
29.6359,102.0337,5.91,2022,9,12,19,10,0.28,0.7,2022-09-12 19:10:00.28,2612,2022-09-12 19:10:00.28,29.636,102.034,5.9km,M0.7
29.4459,102.1462,3.85,2022,9,12,19,20,42.06,0.9,2022-09-12 19:20:42.06,2613,2022-09-12 19:20:42.06,29.446,102.146,3.9km,M0.9
29.4696,102.1557,5.07,2022,9,12,19,23,0.88,0.9,2022-09-12 19:23:00.88,2614,2022-09-12 19:23:00.88,29.470,102.156,5.1km,M0.9
29.5846,101.9878,7.21,2022,9,12,19,24,47.84,0.9,2022-09-12 19:24:47.84,2615,2022-09-12 19:24:47.84,29.585,101.988,7.2km,M0.9
29.6043,102.0096,6.23,2022,9,12,19,38,15.12,1.9,2022-09-12 19:38:15.12,2616,2022-09-12 19:38:15.12,29.604,102.010,6.2km,M1.9
29.6313,102.0295,6.1,2022,9,12,19,45,40.76,0.8,2022-09-12 19:45:40.76,2617,2022-09-12 19:45:40.76,29.631,102.029,6.1km,M0.8
29.5804,102.0357,2.42,2022,9,12,19,50,49.00,0.8,2022-09-12 19:50:49.00,2618,2022-09-12 19:50:49.00,29.580,102.036,2.4km,M0.8
29.8245,101.9885,6.19,2022,9,12,19,59,45.34,2.0,2022-09-12 19:59:45.34,2619,2022-09-12 19:59:45.34,29.825,101.989,6.2km,M2.0
